Date,Time,Open,Close,Mean Value,5 Day SMA,15 Day SMA,30 Day SMA,Adva,Decl,AvgGain,AvgLoss,RSI
2012.02.23,4:00,1.3258,1.3277,1.3265,1.32462,1.3242,1.31953,0.0019,0,0.00106,0.00076,58.43137
2012.02.23,8:00,1.3278,1.3309,1.33035,1.32601,1.324616667,1.320528333,0.0031,0,0.00119,0.00076,61.17216
2012.02.23,12:00,1.3308,1.3282,1.329,1.32704,1.325036667,1.321473333,0,0.0026,0.00094,0.00094,50
2012.02.23,16:00,1.3283,1.3333,1.331,1.32827,1.32534,1.32226,0.005,0,0.0013,0.00057,69.46565
2012.02.23,20:00,1.3334,1.3374,1.33535,1.33044,1.325993333,1.323006667,0.004,0,0.00159,0.00051,75.5102
2012.02.24,0:00,1.3372,1.3366,1.33715,1.33257,1.326983333,1.3238,0,0.0006,0.00144,0.00056,72.04301
2012.02.24,4:00,1.3365,1.337,1.33655,1.33381,1.32777,1.324601667,0.0005,0,0.00147,0.00047,75.73529
2012.02.24,8:00,1.3369,1.3387,1.33845,1.3357,1.32871,1.325408333,0.0018,0,0.0016,0.00034,82.35294
2012.02.24,12:00,1.3388,1.3452,1.34215,1.33793,1.32999,1.326271667,0.0064,0,0.00189,0.00034,84.61538
2012.02.24,16:00,1.3446,1.3464,1.3465,1.34016,1.331566667,1.327301667,0.0018,0,0.00201,0.00029,87.3065
2012.02.24,20:00,1.3463,1.3458,1.3457,1.34187,1.33302,1.328318333,0,0.0005,0.00201,0.00029,87.57764
2012.02.27,0:00,1.346,1.3449,1.3457,1.3437,1.334506667,1.329111667,0,0.0011,0.00184,0.00036,83.44156
2012.02.27,4:00,1.345,1.3442,1.3446,1.34493,1.33589,1.329891667,0,0.0008,0.00184,0.0004,82.10863
2012.02.27,8:00,1.3441,1.3402,1.343,1.3451,1.3371,1.330633333,0,0.0039,0.00175,0.00068,72.05882
2012.02.27,12:00,1.3403,1.3383,1.339,1.3436,1.338066667,1.331086667,0,0.002,0.00161,0.00082,66.27566
2012.02.27,16:00,1.3384,1.339,1.34,1.34246,1.338966667,1.331583333,0.0006,0,0.00144,0.00082,63.60759
2012.02.27,20:00,1.3389,1.3394,1.34,1.34132,1.33961,1.332113333,0.0005,0,0.00147,0.00064,69.83051
2012.02.28,0:00,1.3393,1.3408,1.34045,1.34049,1.340373333,1.332705,0.0015,0,0.00122,0.00064,65.76923
2012.02.28,4:00,1.3409,1.3441,1.3429,1.34047,1.341166667,1.333253333,0.0032,0,0.00116,0.00064,64.68254
2012.02.28,8:00,1.3442,1.3446,1.34405,1.34148,1.341746667,1.33387,0.0004,0,0.00119,0.00059,66.8
2012.02.28,12:00,1.3445,1.3437,1.34455,1.34239,1.34224,1.334611667,0,0.0008,0.00116,0.00065,64.03162
2012.02.28,16:00,1.3436,1.3452,1.3429,1.34297,1.342663333,1.335216667,0.0016,0,0.00114,0.00065,63.74502
2012.02.28,20:00,1.3451,1.3458,1.3456,1.344,1.34314,1.335925,0.0007,0,0.00074,0.00065,53.09278
2012.02.29,0:00,1.3457,1.3473,1.3467,1.34476,1.343443333,1.336716667,0.0016,0,0.00072,0.00065,52.60417
2012.02.29,4:00,1.3474,1.3468,1.34765,1.34548,1.34352,1.337543333,0,0.0006,0.00072,0.00066,52.33161
2012.02.29,8:00,1.3467,1.3461,1.3464,1.34585,1.343566667,1.338293333,0,0.0006,0.00072,0.00062,53.7234
2012.02.29,12:00,1.346,1.344,1.345,1.34627,1.34352,1.339013333,0,0.002,0.00072,0.00071,50.5
2012.02.29,16:00,1.3441,1.3353,1.34065,1.34528,1.343256667,1.339573333,0,0.0088,0.00072,0.00106,40.56225
2012.02.29,20:00,1.3354,1.3324,1.3338,1.3427,1.342643333,1.339871667,0,0.003,0.00072,0.00113,38.99614
2012.03.01,0:00,1.3323,1.3338,1.3332,1.33981,1.342256667,1.340161667,0.0015,0,0.00079,0.00113,41.04478
2012.03.01,4:00,1.3337,1.3346,1.3344,1.33741,1.341883333,1.340425,0.0009,0,0.00081,0.00113,41.91176
2012.03.01,8:00,1.3344,1.3339,1.3328,1.33497,1.341403333,1.340506667,0,0.0005,0.00071,0.00116,37.78626
2012.03.01,12:00,1.33389,1.32912,1.331465,1.333133,1.340804333,1.340588833,0,0.00477,0.00048,0.0015,24.12676
2012.03.01,16:00,1.32912,1.33155,1.33131,1.332635,1.340031667,1.340599167,0.00243,0,0.00062,0.0015,29.2953
2012.03.01,20:00,1.33155,1.33111,1.33106,1.332207,1.339165667,1.340456167,0,0.00044,0.00062,0.00148,29.65353
2012.03.02,0:00,1.3311,1.33205,1.331995,1.331726,1.338328667,1.340284333,0.00095,0,0.00058,0.00148,28.0653
2012.03.02,4:00,1.33205,1.32953,1.33093,1.331352,1.337530667,1.340097,0,0.00252,0.00053,0.00166,24.10977
2012.03.02,8:00,1.32952,1.32492,1.327305,1.33052,1.336311,1.3397255,0,0.0046,0.00041,0.00199,17.19726
2012.03.02,12:00,1.32499,1.32192,1.32343,1.328944,1.334759667,1.3391015,0,0.00307,0.00041,0.00216,16.01996
2012.03.02,16:00,1.32192,1.32083,1.320605,1.326853,1.332956667,1.338238333,0,0.00109,0.00041,0.0022,15.8053
2012.03.02,20:00,1.32079,1.32034,1.320045,1.324463,1.331199667,1.337383167,0,0.00045,0.00041,0.00209,16.50485
2012.03.05,0:00,1.31913,1.32126,1.319735,1.322224,1.329515333,1.336517667,0.00213,0,0.00057,0.00146,27.90123
2012.03.05,4:00,1.32123,1.3195,1.31982,1.320727,1.328126667,1.335691667,0,0.00173,0.00057,0.00137,29.20975
2012.03.05,8:00,1.31949,1.31849,1.318465,1.319734,1.327104333,1.334873833,0,0.001,0.00046,0.00144,24.11588
2012.03.05,12:00,1.3185,1.32265,1.320605,1.319734,1.326264667,1.334260667,0.00415,0,0.00069,0.00144,32.38351
2012.03.05,16:00,1.32265,1.32265,1.322045,1.320134,1.325441,1.333662167,0,0,0.00069,0.0014,32.93556
2012.03.05,20:00,1.32265,1.32169,1.322075,1.320602,1.324726,1.333064667,0,0.00096,0.00069,0.00113,37.85266
2012.03.06,0:00,1.32161,1.32189,1.321775,1.320993,1.32408,1.332442167,0.00028,0,0.00054,0.00113,32.13522
2012.03.06,4:00,1.32189,1.32017,1.32042,1.321384,1.323354,1.331692833,0,0.00172,0.00054,0.00122,30.46653
2012.03.06,8:00,1.32017,1.31807,1.31868,1.320999,1.322528667,1.330847167,0,0.0021,0.00047,0.00137,25.42636
2012.03.06,12:00,1.31807,1.31331,1.315405,1.319671,1.321422667,1.329875667,0,0.00476,0.00047,0.00153,23.39515
2012.03.06,16:00,1.31333,1.31148,1.311805,1.317617,1.320147667,1.328839167,0,0.00185,0.00047,0.00134,25.93911
2012.03.06,20:00,1.31147,1.31116,1.311455,1.315553,1.319091,1.327701,0,0.00031,0.00047,0.00114,29.11673
2012.03.07,0:00,1.31113,1.31386,1.312735,1.314016,1.318378,1.326568833,0.00273,0,0.00066,0.00106,38.43608
2012.03.07,4:00,1.31386,1.31448,1.31413,1.313106,1.317946333,1.3254515,0.00062,0,0.00071,0.00103,40.71487
2012.03.07,8:00,1.31449,1.31426,1.313655,1.312756,1.317520333,1.32436,0,0.00023,0.00056,0.00105,34.67023
2012.03.07,12:00,1.31426,1.31297,1.313765,1.313148,1.317122333,1.323318833,0,0.00129,0.00056,0.00102,35.36364
2012.03.07,16:00,1.31298,1.31424,1.31293,1.313443,1.316663,1.322394833,0.00126,0,0.00065,0.00094,40.61096
2012.03.07,20:00,1.31425,1.31486,1.314245,1.313745,1.316381667,1.321743,0.00061,0,0.00039,0.00094,29.38034
2012.03.08,0:00,1.31484,1.31373,1.314355,1.31379,1.315965,1.321114833,0,0.00111,0.00039,0.00102,27.73575
2012.03.08,4:00,1.31374,1.31762,1.31581,1.314221,1.315549333,1.320495167,0.00388,0,0.00067,0.00095,41.23077
2012.03.08,8:00,1.31762,1.32131,1.31957,1.315382,1.315382333,1.320054167,0.00369,0,0.00091,0.00095,48.89144
2012.03.08,12:00,1.32129,1.32452,1.324,1.317596,1.315530667,1.319805333,0.00323,0,0.00114,0.00083,57.89664
2012.03.08,16:00,1.32455,1.32616,1.325085,1.319764,1.315841667,1.319597833,0.00161,0,0.00126,0.00068,64.86387
2012.03.08,20:00,1.32617,1.32734,1.32709,1.322311,1.316402333,1.3194655,0.00117,0,0.00134,0.00034,79.69479
2012.03.09,0:00,1.32729,1.32617,1.32665,1.324479,1.317152,1.319287333,0,0.00112,0.00134,0.00029,82.23972
2012.03.09,4:00,1.32616,1.32548,1.3262,1.325805,1.318111667,1.319129667,0,0.00068,0.00134,0.00032,80.92983
2012.03.09,8:00,1.32548,1.32177,1.323515,1.325708,1.318915667,1.319003333,0,0.00371,0.00115,0.00058,66.37753
2012.03.09,12:00,1.32178,1.3144,1.31819,1.324329,1.319279333,1.318828667,0,0.00738,0.0011,0.00111,49.88699
2012.03.09,16:00,1.31439,1.31163,1.312015,1.321314,1.319138333,1.318542333,0,0.00276,0.0011,0.00129,46.1194
2012.03.09,20:00,1.31163,1.31139,1.31098,1.31818,1.31896,1.318240167,0,0.00024,0.0011,0.00121,47.61171
2012.03.12,0:00,1.31105,1.30931,1.31041,1.315022,1.318736333,1.317929333,0,0.00174,0.00101,0.00134,43.09141
2012.03.12,4:00,1.30929,1.30824,1.308975,1.312114,1.318472667,1.317567833,0,0.00105,0.00097,0.00141,40.69524
2012.03.12,8:00,1.30823,1.31233,1.310805,1.310637,1.318243333,1.3173125,0.0041,0,0.00126,0.00133,48.62486
2012.03.12,12:00,1.3123,1.31201,1.31147,1.310528,1.318051,1.317008,0,0.00029,0.00099,0.00136,42.11169
2012.03.12,16:00,1.31202,1.31476,1.31293,1.310918,1.317859,1.316704167,0.00274,0,0.00092,0.00136,40.38341
2012.03.12,20:00,1.31476,1.3146,1.315075,1.311851,1.317559333,1.316470833,0,0.00016,0.00069,0.00137,33.46087
2012.03.13,0:00,1.31477,1.31587,1.31595,1.313246,1.317022667,1.316276667,0.0011,0,0.00065,0.00137,32.25921
2012.03.13,4:00,1.3159,1.31576,1.316855,1.314456,1.316474,1.316157833,0,0.00014,0.00057,0.00138,29.18045
2012.03.13,8:00,1.31574,1.31403,1.315075,1.315177,1.315673,1.316037667,0,0.00171,0.00057,0.00142,28.56115
2012.03.13,12:00,1.31407,1.30636,1.310115,1.314614,1.314570667,1.315861333,0,0.00771,0.00057,0.00192,22.79644
2012.03.13,16:00,1.30638,1.31083,1.30919,1.313437,1.313436667,1.315774167,0.00445,0,0.00088,0.00166,34.83272
2012.03.13,20:00,1.31086,1.30796,1.308785,1.312004,1.312454667,1.315685167,0,0.0029,0.00088,0.00134,39.85204
2012.03.14,0:00,1.30797,1.30606,1.30747,1.310127,1.31174,1.315509667,0,0.00191,0.00088,0.00128,40.97222
2012.03.14,4:00,1.30606,1.30383,1.305565,1.308225,1.31131,1.315224167,0,0.00223,0.00088,0.00142,38.44244
2012.03.14,8:00,1.30381,1.30572,1.30516,1.307234,1.310922,1.314941,0.00191,0,0.00102,0.00129,44.1358
2012.03.14,12:00,1.30571,1.30602,1.30653,1.306702,1.310663333,1.314699833,0.00031,0,0.00104,0.00122,46.14656
2012.03.14,16:00,1.306,1.30165,1.303655,1.305676,1.310308667,1.314390667,0,0.00435,0.00075,0.00153,32.93638
2012.03.14,20:00,1.30166,1.30289,1.302465,1.304675,1.309752667,1.313998,0.00123,0,0.00084,0.00151,35.7382
2012.03.15,0:00,1.30288,1.30169,1.301795,1.303921,1.309107667,1.313579333,0,0.00119,0.00064,0.00159,28.75399
2012.03.15,4:00,1.30168,1.30227,1.302635,1.303416,1.308421333,1.313140167,0.00059,0,0.00069,0.00158,30.22376
2012.03.15,8:00,1.30227,1.30544,1.304165,1.302943,1.307694,1.312626667,0.00317,0,0.00083,0.00158,34.49704
2012.03.15,12:00,1.30544,1.30429,1.30528,1.303268,1.306982667,1.312002667,0,0.00115,0.00083,0.00165,33.49612
2012.03.15,16:00,1.3043,1.30985,1.308095,1.304394,1.306398667,1.311436333,0.00555,0,0.00123,0.00153,44.52781
2012.03.15,20:00,1.30986,1.30776,1.30908,1.305851,1.305999,1.310836,0,0.0021,0.00123,0.00113,52.08838
2012.03.16,0:00,1.30777,1.3074,1.307755,1.306875,1.305841667,1.310206167,0,0.00037,0.00091,0.00116,44.06077
2012.03.16,4:00,1.30738,1.30801,1.30859,1.30776,1.305801667,1.309619167,0.00063,0,0.00096,0.00095,50.1686
2012.03.16,8:00,1.30805,1.30544,1.307285,1.308161,1.305701667,1.309078167,0,0.00261,0.00096,0.001,48.88645
2012.03.16,12:00,1.30547,1.31628,1.310785,1.308699,1.305922667,1.308831333,0.01081,0,0.00173,0.00084,67.27829
2012.03.16,16:00,1.31627,1.31673,1.31726,1.310335,1.306702333,1.309006167,0.00046,0,0.00162,0.00084,65.90382
2012.03.16,20:00,1.31674,1.31649,1.31701,1.312186,1.307492333,1.309207167,0,0.00025,0.0016,0.00086,65.11898
2012.03.19,0:00,1.318,1.31683,1.317455,1.313959,1.308220667,1.309442,0,0.00117,0.0016,0.00063,71.73913
2012.03.19,4:00,1.31678,1.31674,1.316775,1.315857,1.309095333,1.309702,0,0.00004,0.00151,0.00063,70.48853
2012.03.19,8:00,1.31674,1.31633,1.31595,1.31689,1.309994333,1.3098735,0,0.00041,0.00151,0.00058,72.36438
2012.03.19,12:00,1.31633,1.31552,1.315885,1.316615,1.310933667,1.310020667,0,0.00081,0.00147,0.00064,69.82729
2012.03.19,16:00,1.31548,1.32412,1.32078,1.317369,1.312143333,1.310282333,0.00864,0,0.00186,0.00064,74.54286
2012.03.19,20:00,1.3241,1.32359,1.32394,1.318666,1.313461667,1.310577833,0,0.00051,0.00186,0.00059,75.93132
2012.03.20,0:00,1.32359,1.32333,1.32348,1.320007,1.314675,1.310828833,0,0.00026,0.00147,0.00061,70.65703
2012.03.20,4:00,1.32333,1.32296,1.32304,1.321425,1.315671333,1.311035,0,0.00037,0.00147,0.00049,75.12802
2012.03.20,8:00,1.32295,1.31905,1.32142,1.322532,1.316494,1.3112465,0,0.0039,0.00147,0.00074,66.53709
2012.03.20,12:00,1.31902,1.32295,1.320285,1.322433,1.317329333,1.3115855,0.00393,0,0.0017,0.00074,69.7688
2012.03.20,16:00,1.32295,1.32282,1.323265,1.322298,1.318307667,1.312054667,0,0.00013,0.0017,0.00056,75.22878
2012.03.20,20:00,1.32283,1.3223,1.322285,1.322059,1.319307667,1.312504667,0,0.00053,0.00093,0.0006,60.85941
2012.03.21,0:00,1.32232,1.32614,1.324715,1.322394,1.320236333,1.3130795,0.00382,0,0.00117,0.0006,66.16875
2012.03.21,4:00,1.32618,1.32674,1.32718,1.323546,1.320897667,1.3138,0.00056,0,0.00121,0.00058,67.58373
2012.03.21,8:00,1.32673,1.32648,1.326635,1.324816,1.321539333,1.314515833,0,0.00025,0.00121,0.00051,70.15728
2012.03.21,12:00,1.32647,1.32223,1.324365,1.325036,1.322,1.315110333,0,0.00424,0.00121,0.00081,59.76728
2012.03.21,16:00,1.32221,1.31967,1.321725,1.324924,1.32233,1.315712667,0,0.00254,0.00121,0.00097,55.592
2012.03.21,20:00,1.31963,1.3211,1.32071,1.324123,1.322647333,1.316320833,0.00147,0,0.00132,0.00091,59.13323
2012.03.22,0:00,1.32109,1.32401,1.32267,1.323221,1.323099667,1.317016667,0.00292,0,0.00091,0.00091,49.94101
2012.03.22,4:00,1.32401,1.32435,1.323045,1.322503,1.323250667,1.317697,0.00034,0,0.00093,0.00087,51.62312
2012.03.22,8:00,1.32436,1.31582,1.31932,1.321494,1.322942667,1.318202167,0,0.00854,0.00093,0.00146,38.87895
2012.03.22,12:00,1.31582,1.31508,1.31593,1.320335,1.322439333,1.318557167,0,0.00074,0.00093,0.00149,38.45473
2012.03.22,16:00,1.31506,1.31813,1.317305,1.319654,1.322057,1.318864167,0.00307,0,0.00115,0.00121,48.70012
2012.03.22,20:00,1.31813,1.31975,1.31865,1.31885,1.321872333,1.319183167,0.00162,0,0.00099,0.00121,44.84888
2012.03.23,0:00,1.3197,1.31973,1.320065,1.318254,1.321857667,1.3195935,0.00003,0,0.00099,0.0012,45.09292
2012.03.23,4:00,1.31972,1.31968,1.32017,1.318424,1.321651333,1.3199795,0,0.00004,0.00099,0.00117,45.82505
2012.03.23,8:00,1.31968,1.3257,1.324085,1.320055,1.321771333,1.3205395,0.00602,0,0.00115,0.00117,49.50587
2012.03.23,12:00,1.32572,1.32379,1.324295,1.321453,1.321743333,1.320989833,0,0.00193,0.0011,0.00131,45.83704
2012.03.23,16:00,1.32361,1.32637,1.32521,1.322765,1.321612,1.321254833,0.00276,0,0.0013,0.00129,50.27579
2012.03.23,20:00,1.32635,1.32661,1.326165,1.323985,1.321580667,1.32156,0.00026,0,0.00132,0.00099,57.28005
2012.03.26,0:00,1.32658,1.32652,1.32722,1.325395,1.321771,1.3218855,0,0.00006,0.00132,0.00081,62.04698
2012.03.26,4:00,1.32651,1.32564,1.325955,1.325769,1.322053,1.3221915,0,0.00087,0.00122,0.00087,58.28767
2012.03.26,8:00,1.3256,1.32163,1.32274,1.325458,1.322188333,1.322417833,0,0.00397,0.00101,0.00115,46.61157
2012.03.26,12:00,1.32164,1.3311,1.32712,1.32584,1.322485,1.322792333,0.00946,0,0.00166,0.00115,58.97892
2012.03.26,16:00,1.33111,1.33314,1.332445,1.327096,1.323111667,1.323181167,0.00203,0,0.0018,0.00054,76.84114
2012.03.26,20:00,1.33315,1.33557,1.33474,1.3286,1.324139667,1.323541167,0.00242,0,0.00198,0.00049,80.11002
2012.03.27,0:00,1.33557,1.33527,1.33575,1.330559,1.325461,1.323950167,0,0.0003,0.00176,0.00051,77.43154
2012.03.27,4:00,1.33526,1.33525,1.334995,1.33301,1.326640333,1.324348667,0,0.00001,0.00164,0.00051,76.19363
2012.03.27,8:00,1.33526,1.33614,1.33555,1.334696,1.327767,1.324819667,0.00088,0,0.0017,0.00051,76.84618
2012.03.27,12:00,1.33614,1.33338,1.33421,1.335049,1.32871,1.325283833,0,0.00276,0.0017,0.00071,70.64927
2012.03.27,16:00,1.3334,1.33399,1.33319,1.334739,1.329578,1.325614667,0.00059,0,0.00131,0.00071,65.01767
2012.03.27,20:00,1.33395,1.33174,1.332645,1.334118,1.330148667,1.32596,0,0.00221,0.00131,0.00073,64.38069
2012.03.28,0:00,1.33172,1.33218,1.3324,1.333599,1.330689,1.326216167,0.00046,0,0.00115,0.00073,61.26332
2012.03.28,4:00,1.33219,1.33304,1.332675,1.333024,1.331186667,1.326399333,0.00085,0,0.00119,0.00073,62.11388
2012.03.28,8:00,1.33308,1.33429,1.33435,1.333052,1.331732333,1.3266565,0.00121,0,0.00128,0.00072,63.88294
2012.03.28,12:00,1.33429,1.33146,1.33284,1.332982,1.332107,1.326939,0,0.00283,0.00128,0.00086,59.70647
2012.03.28,16:00,1.33147,1.33114,1.329695,1.332392,1.332356333,1.327204667,0,0.00033,0.00128,0.0006,67.95748
2012.03.28,20:00,1.33113,1.33136,1.33145,1.332202,1.332937,1.327562667,0.00023,0,0.00062,0.0006,50.67212
2012.03.29,0:00,1.33134,1.33159,1.331905,1.332048,1.333256,1.3278705,0.00025,0,0.00049,0.0006,44.94455
2012.03.29,4:00,1.33159,1.33146,1.331945,1.331567,1.333222667,1.328167167,0,0.00013,0.00032,0.00061,34.27914
2012.03.29,8:00,1.33145,1.32818,1.33085,1.331169,1.332963333,1.3285515,0,0.00327,0.00032,0.00082,27.92005
2012.03.29,12:00,1.32817,1.32782,1.32706,1.330642,1.332384,1.3289225,0,0.00035,0.00032,0.00085,27.33945
2012.03.29,16:00,1.32779,1.32757,1.3268,1.329712,1.331837667,1.329239,0,0.00022,0.00026,0.00086,22.88082
2012.03.29,20:00,1.32759,1.32968,1.32895,1.329121,1.331397667,1.329582333,0.00209,0,0.00041,0.00067,37.81625
2012.03.30,0:00,1.32968,1.33471,1.33278,1.329288,1.331302333,1.330006167,0.00503,0,0.00072,0.00067,52.00411
2012.03.30,4:00,1.33471,1.3347,1.33519,1.330156,1.331435667,1.330506833,0,0.00001,0.00072,0.00051,58.63268
2012.03.30,8:00,1.33472,1.33482,1.334965,1.331737,1.331590333,1.3308695,0.0001,0,0.0007,0.00051,57.75148
2012.03.30,12:00,1.33479,1.33436,1.334825,1.333342,1.331752,1.3312205,0,0.00043,0.00064,0.00054,54.06553
2012.03.30,16:00,1.33435,1.33299,1.33296,1.334144,1.331771,1.331478833,0,0.00136,0.00055,0.00064,46.30186
2012.03.30,20:00,1.33298,1.33353,1.333415,1.334271,1.331708667,1.3317205,0.00055,0,0.00059,0.00044,57.49129
2012.04.02,0:00,1.3356,1.33395,1.33551,1.334335,1.331886667,1.331996833,0,0.00165,0.00059,0.00053,52.64837
2012.04.02,4:00,1.33394,1.33358,1.33389,1.33412,1.332166333,1.332261333,0,0.00036,0.00057,0.00056,50.75949
2012.04.02,8:00,1.33358,1.33509,1.33564,1.334283,1.332445667,1.332691333,0.00151,0,0.00066,0.00056,54.39625
2012.04.02,12:00,1.3351,1.3288,1.33194,1.334079,1.332448,1.332852,0,0.0063,0.00066,0.001,39.94834
2012.04.02,16:00,1.32872,1.33253,1.33105,1.333606,1.332388333,1.3328055,0.00381,0,0.00094,0.00076,55.06942
2012.04.02,20:00,1.33252,1.33157,1.33226,1.332956,1.332482333,1.332722833,0,0.00095,0.00094,0.00081,53.71358
2012.04.03,0:00,1.33156,1.33462,1.333415,1.332861,1.332906,1.332645,0.00306,0,0.00115,0.00079,59.35318
2012.04.03,4:00,1.33463,1.33315,1.33373,1.332479,1.333368,1.332602833,0,0.00148,0.001,0.0009,52.85714
2012.04.03,8:00,1.33317,1.33424,1.334735,1.333038,1.333753667,1.332575667,0.00107,0,0.00072,0.0009,44.61131
2012.04.03,12:00,1.33422,1.33155,1.33231,1.33329,1.333722333,1.332512333,0,0.00267,0.00072,0.00109,39.92095
2012.04.03,16:00,1.33155,1.33377,1.33219,1.333276,1.333522333,1.332479,0.00222,0,0.00087,0.00109,44.56601
2012.04.03,20:00,1.33378,1.3236,1.327525,1.332098,1.333026333,1.332308333,0,0.01018,0.00087,0.00178,32.87598
2012.04.04,0:00,1.3234,1.31938,1.32128,1.329608,1.332123333,1.331937667,0,0.00402,0.00087,0.00197,30.68039
2012.04.04,4:00,1.31937,1.31963,1.31933,1.326527,1.331214667,1.331492833,0.00026,0,0.00085,0.00197,30.17198
2012.04.04,8:00,1.31963,1.31737,1.318575,1.32378,1.330225333,1.330967,0,0.00226,0.00085,0.00202,29.71357
2012.04.04,12:00,1.31736,1.31315,1.314085,1.320159,1.328797,1.330341833,0,0.00421,0.00085,0.00229,27.11364
2012.04.04,16:00,1.31312,1.3139,1.31285,1.317224,1.327394333,1.329780333,0.00078,0,0.0008,0.00229,25.88398
2012.04.04,20:00,1.31392,1.31384,1.314005,1.315769,1.325952,1.329198833,0,0.00008,0.0008,0.00185,30.22942
2012.04.05,0:00,1.31395,1.31417,1.314365,1.314776,1.324780333,1.328614167,0.00022,0,0.00054,0.00185,22.74357
2012.04.05,4:00,1.31418,1.31521,1.31499,1.314059,1.323709667,1.328049,0.00103,0,0.00062,0.00178,25.76029
2012.04.05,8:00,1.31518,1.30647,1.31098,1.313438,1.322291,1.327386667,0,0.00871,0.0004,0.0024,14.23833
2012.04.05,12:00,1.30647,1.30603,1.30582,1.312032,1.320451333,1.326678667,0,0.00044,0.0004,0.00233,14.62647
2012.04.05,16:00,1.30605,1.30572,1.30624,1.310479,1.318618667,1.325993333,0,0.00033,0.00032,0.00235,12.0556
2012.04.05,20:00,1.30573,1.30615,1.306115,1.308829,1.316710667,1.325232167,0.00042,0,0.00035,0.00216,14.02162
2012.04.06,0:00,1.30614,1.3066,1.3061,1.307051,1.314963333,1.324342833,0.00046,0,0.00023,0.00216,9.49102
2012.04.06,4:00,1.30661,1.30715,1.306945,1.306244,1.313280333,1.323401333,0.00054,0,0.00027,0.00143,15.61448
2012.04.06,8:00,1.30717,1.30624,1.30693,1.306466,1.311907333,1.322466833,0,0.00093,0.00027,0.00121,17.94872
2012.04.06,12:00,1.30623,1.30841,1.30776,1.30677,1.311006,1.321564667,0.00218,0,0.0004,0.00121,24.92253
2012.04.06,16:00,1.30842,1.30952,1.30885,1.307317,1.310307333,1.320761,0.0011,0,0.00048,0.00105,31.40457
2012.04.06,20:00,1.30953,1.3096,1.309555,1.308008,1.309706,1.319965667,0.00007,0,0.00049,0.00075,39.32909
2012.04.09,0:00,1.30959,1.3051,1.30642,1.307903,1.309195,1.318996,0,0.00449,0.00043,0.00107,28.66667
2012.04.09,4:00,1.30509,1.30636,1.306055,1.307728,1.308742,1.318068167,0.00127,0,0.00052,0.00106,32.85264
2012.04.09,8:00,1.30636,1.30743,1.30701,1.307578,1.308275667,1.317113833,0.00107,0,0.00058,0.00106,35.32986
2012.04.09,12:00,1.30742,1.30685,1.30633,1.307074,1.30774,1.316260167,0,0.00057,0.00051,0.0011,31.48804
2012.04.09,16:00,1.30679,1.31238,1.30969,1.307101,1.307386667,1.315548167,0.00559,0,0.00091,0.00048,65.26208
2012.04.09,20:00,1.31238,1.31072,1.311025,1.308022,1.307389667,1.314840333,0,0.00166,0.00091,0.00057,61.41199
2012.04.10,0:00,1.31069,1.31362,1.31229,1.309269,1.307821,1.314136167,0.00293,0,0.00112,0.00055,67.13918
2012.04.10,4:00,1.31362,1.31197,1.312495,1.310366,1.308238,1.313428333,0,0.00165,0.00109,0.00066,62.0563
2012.04.10,8:00,1.31196,1.30745,1.30991,1.311082,1.308491,1.312600833,0,0.00451,0.00105,0.00099,51.64566
2012.04.10,12:00,1.30745,1.30921,1.309775,1.311099,1.308736,1.311849667,0.00176,0,0.00114,0.00099,53.6266
2012.04.10,16:00,1.30921,1.30936,1.30827,1.310548,1.308824333,1.311052333,0.00015,0,0.00115,0.00092,55.58621
2012.04.10,20:00,1.30937,1.30806,1.308385,1.309767,1.308921333,1.310414333,0,0.00131,0.001,0.00101,49.55563
2012.04.11,0:00,1.30807,1.30776,1.30753,1.308774,1.308906,1.309956,0,0.00031,0.00092,0.00104,46.96416
2012.04.11,4:00,1.30776,1.31009,1.30919,1.30863,1.308928667,1.309618,0.00233,0,0.00108,0.00104,51.01351
2012.04.11,8:00,1.3101,1.31369,1.31151,1.308977,1.309059,1.3093825,0.00359,0,0.00134,0.00071,65.12195
2012.04.11,12:00,1.31366,1.3131,1.31374,1.310071,1.309547,1.309371,0,0.00056,0.00124,0.00075,62.23651
2012.04.11,16:00,1.31311,1.31058,1.312715,1.310937,1.309991,1.3093665,0,0.00253,0.00117,0.00094,55.51783
2012.04.11,20:00,1.31057,1.31089,1.31017,1.311465,1.310201667,1.309238667,0.00032,0,0.00119,0.00089,57.08904
2012.04.12,0:00,1.31092,1.31125,1.31153,1.311933,1.310548333,1.309144167,0.00033,0,0.00082,0.00089,47.66082
2012.04.12,4:00,1.31125,1.31383,1.312685,1.312168,1.310748,1.309067333,0.00258,0,0.001,0.00078,56.27514
2012.04.12,8:00,1.31382,1.3118,1.312535,1.311927,1.310848667,1.309119167,0,0.00202,0.00079,0.00092,46.17954
2012.04.12,12:00,1.31181,1.31787,1.31475,1.312334,1.311012667,1.309416833,0.00606,0,0.00122,0.0008,60.36671
2012.04.12,16:00,1.31786,1.31951,1.31867,1.314034,1.311424333,1.309831167,0.00165,0,0.00134,0.00048,73.60784
2012.04.12,20:00,1.3195,1.31857,1.31904,1.315536,1.312033,1.310262,0,0.00093,0.00122,0.00055,68.95014
2012.04.13,0:00,1.31856,1.3186,1.318975,1.316794,1.312646333,1.310691167,0.00004,0,0.00121,0.00055,68.81107
